"year","la_name","school_type","perm_physical_pupils","perm_physical_adult","perm_verbal_pupil","perm_verbal_adult","perm_bullying","perm_racist_abuse","perm_sexual_misconduct","perm_drug_alcohol","perm_damage","perm_theft","perm_persistent_disruptive","perm_other","fixed_physical_pupils","fixed_physical_adult","fixed_verbal_pupil","fixed_verbal_adult","fixed_bullying","fixed_racist_abuse","fixed_sexual_misconduct","fixed_drug_alcohol","fixed_damage","fixed_theft","fixed_persistent_disruptive","fixed_other"
"201617","Stockport","State-funded secondary","4","0","x","5","0","0","0","x","0","0","22","8","202","8","77","271","16","15","x","52","18","16","252","253"
"201617","Stockport","Special","0","0","0","0","0","0","0","0","0","0","0","0","9","27","4","23","3","x","x","0","11","x","14","3"
"201617","Tameside","Total","6","10","5","8","x","0","x","4","0","0","29","14","346","199","86","351","38","26","7","42","49","13","323","1107"
"201617","Tameside","State-funded primary","x","3","x","0","x","0","0","0","0","0","3","x","99","103","28","56","9","5","x","x","14","x","161","60"
"201617","Tameside","State-funded secondary","4","7","4","8","0","0","x","4","0","0","26","13","225","22","56","292","29","20","5","41","21","12","153","1026"
"201617","Tameside","Special","0","0","0","0","0","0","0","0","0","0","0","0","22","74","x","3","0","x","0","0","14","0","9","21"
"201617","Trafford","Total","3","3","4","8","0","0","x","4","0","0","14","18","280","95","46","145","23","15","10","44","30","38","161","300"
"201617","Trafford","State-funded primary","0","3","0","0","0","0","0","0","0","0","x","0","53","32","7","12","0","x","x","0","0","0","49","5"
"201617","Trafford","State-funded secondary","3","0","4","8","0","0","x","4","0","0","12","18","204","9","37","121","19","12","9","44","22","36","100","289"
"201617","Trafford","Special","0","0","0","0","0","0","0","0","0","0","x","0","23","54","x","12","4","x","0","0","8","x","12","6"
"201617","Wigan","Total","x","0","x","0","0","0","0","0","0","x","x","0","277","129","67","339","10","13","8","44","26","17","595","350"
"201617","Wigan","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","85","80","15","41","0","x","5","0","9","x","94","17"
"201617","Wigan","State-funded secondary","x","0","x","0","0","0","0","0","0","x","x","0","189","38","51","298","10","12","3","44","17","16","493","308"
"201617","Wigan","Special","0","0","0","0","0","0","0","0","0","0","0","0","3","11","x","0","0","0","0","0","0","0","8","25"
"201617","Barnsley","Total","3","x","x","4","0","0","0","0","x","0","5","6","438","158","127","618","17","33","9","33","32","20","969","3177"
"201617","Barnsley","State-funded primary","0","x","0","x","0","0","0","0","x","0","0","0","77","130","13","37","0","6","x","0","3","x","152","8"
"201617","Barnsley","State-funded secondary","3","0","x","x","0","0","0","0","0","0","5","6","361","21","114","579","17","25","8","33","29","19","817","3169"
"201617","Barnsley","Special","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","x","0","x","0","0","0","0","0","0"
"201617","Doncaster","Total","0","x","0","0","0","0","0","0","0","0","x","x","743","244","150","744","23","30","12","32","86","29","4795","2814"
"201617","Doncaster","State-funded primary","0","x","0","0","0","0","0","0","0","0","x","x","119","198","20","58","0","x","x","x","12","x","175","32"
"201617","Doncaster","State-funded secondary","0","0","0","0","0","0","0","0","0","0","0","x","619","44","130","686","23","29","11","31","73","28","4620","2782"
"201617","Doncaster","Special","0","0","0","0","0","0","0","0","0","0","0","0","5","x","0","0","0","0","0","0","x","0","0","0"
"201617","Rotherham","Total","4","7","x","9","0","0","0","0","0","0","x","6","559","157","164","753","19","31","16","32","53","23","1108","630"
"201617","Rotherham","State-funded primary","0","3","0","x","0","0","0","0","0","0","x","x","109","112","18","39","x","x","x","5","7","x","115","22"
"201617","Rotherham","State-funded secondary","4","4","x","7","0","0","0","0","0","0","x","4","450","45","146","714","18","30","15","27","46","22","993","608"
"201617","Sheffield","Total","15","10","x","8","0","0","3","12","x","0","51","18","1019","381","182","947","28","49","46","116","101","52","2946","950"
"201617","Sheffield","State-funded primary","4","3","x","0","0","0","0","0","0","0","5","x","256","228","36","92","3","11","x","0","30","x","289","77"
"201617","Sheffield","State-funded secondary","11","7","0","8","0","0","3","12","x","0","46","17","751","117","145","849","24","38","44","116","68","51","2656","864"
"201617","Sheffield","Special","0","0","0","0","0","0","0","0","0","0","0","0","12","36","x","6","x","0","0","0","3","0","x","9"
"201617","Bradford","Total","3","9","0","4","0","0","0","4","0","0","15","3","638","327","153","712","41","50","14","68","57","26","728","690"
"201617","Bradford","State-funded primary","x","5","0","x","0","0","0","x","0","0","4","0","144","230","31","60","4","11","0","0","12","x","151","21"
"201617","Bradford","State-funded secondary","0","4","0","3","0","0","0","3","0","0","11","3","477","91","121","649","37","36","14","68","44","25","572","667"
"201617","Bradford","Special","x","0","0","0","0","0","0","0","0","0","0","0","17","6","x","3","0","3","0","0","x","0","5","x"
"201617","Calderdale","Total","x","0","0","5","0","0","x","x","0","0","24","3","258","98","68","286","16","11","5","59","28","18","388","563"
"201617","Calderdale","State-funded primary","0","0","0","0","0","0","0","0","0","0","5","0","52","75","16","29","4","3","x","0","4","0","89","13"
"201617","Calderdale","State-funded secondary","x","0","0","5","0","0","x","x","0","0","19","3","206","23","52","256","12","8","4","59","24","18","298","549"
"201617","Calderdale","Special","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","x","0","0","0","0","0","0","x","x"
"201617","Kirklees","Total","5","3","0","3","0","0","x","x","0","0","10","6","571","383","120","689","15","38","15","101","57","30","1123","602"
"201617","Kirklees","State-funded primary","x","x","0","0","0","0","0","0","0","0","x","0","171","266","21","83","4","10","7","0","12","0","193","30"
"201617","Kirklees","State-funded secondary","4","x","0","3","0","0","x","x","0","0","8","6","396","112","98","604","9","28","8","101","44","30","930","569"
"201617","Kirklees","Special","0","0","0","0","0","0","0","0","0","0","0","0","4","5","x","x","x","0","0","0","x","0","0","3"
"201617","Leeds","Total","0","0","x","x","0","0","0","0","0","0","x","4","864","375","195","1360","46","93","25","179","157","80","3421","641"
"201617","Leeds","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","91","179","20","79","4","7","0","0","13","0","175","40"
"201617","Leeds","State-funded secondary","0","0","x","x","0","0","0","0","0","0","x","4","751","121","169","1251","40","85","23","166","124","77","3200","594"
"201617","Leeds","Special","0","0","0","0","0","0","0","0","0","0","0","0","22","75","6","30","x","x","x","13","20","3","46","7"
"201617","Wakefield","Total","18","3","5","9","0","0","0","4","4","0","25","3","617","246","149","805","18","44","18","101","127","31","2177","242"
"201617","Wakefield","State-funded primary","0","0","0","0","0","0","0","0","0","0","x","0","112","180","23","92","3","7","x","x","35","0","184","5"
"201617","Wakefield","State-funded secondary","18","3","5","9","0","0","0","4","4","0","24","3","496","58","126","710","14","36","17","96","88","30","1985","236"
"201617","Wakefield","Special","0","0","0","0","0","0","0","0","0","0","0","0","9","8","0","3","x","x","0","4","4","x","8","x"
"201617","Gateshead","Total","3","x","x","x","0","0","0","5","0","x","27","34","204","35","32","233","22","12","3","24","18","15","189","698"
"201617","Gateshead","State-funded primary","0","0","0","0","0","0","0","0","0","0","x","0","25","13","3","9","0","0","0","0","x","0","32","x"
"201617","Gateshead","State-funded secondary","3","x","x","x","0","0","0","5","0","x","26","34","173","10","27","222","20","12","3","24","12","15","153","696"
"201617","Gateshead","Special","0","0","0","0","0","0","0","0","0","0","0","0","6","12","x","x","x","0","0","0","4","0","4","x"
"201617","Newcastle upon Tyne","Total","3","3","x","14","0","0","x","7","0","x","14","5","206","118","38","275","17","25","11","27","55","20","444","220"
"201617","Newcastle upon Tyne","State-funded primary","0","0","0","0","0","0","0","0","0","0","3","x","41","61","10","32","0","0","x","0","4","0","63","11"
"201617","Newcastle upon Tyne","State-funded secondary","3","3","x","14","0","0","x","7","0","x","11","4","156","24","21","224","17","24","9","26","26","20","354","201"
"201617","Newcastle upon Tyne","Special","0","0","x","0","0","0","0","0","0","0","0","0","9","33","7","19","0","x","0","x","25","0","27","8"
"201617","North Tyneside","Total","3","0","x","0","0","0","x","0","0","0","x","3","108","20","31","122","15","13","3","27","19","23","376","72"
"201617","North Tyneside","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","5","5","3","6","x","0","0","0","0","0","17","0"
"201617","North Tyneside","State-funded secondary","3","0","x","0","0","0","x","0","0","0","x","3","99","11","28","115","11","13","3","27","19","23","358","71"
"201617","North Tyneside","Special","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","x","3","0","0","0","0","0","x","x"
"201617","South Tyneside","Total","3","x","x","4","0","0","0","4","0","0","28","x","112","24","28","122","x","10","0","34","13","27","176","238"
"201617","South Tyneside","State-funded primary","0","0","0","0","0","0","0","0","0","0","x","0","8","12","x","3","0","0","0","0","0","0","18","0"
"201617","South Tyneside","State-funded secondary","3","x","x","4","0","0","0","4","0","0","26","x","100","5","27","115","x","10","0","34","12","27","153","236"
"201617","South Tyneside","Special","0","0","0","0","0","0","0","0","0","0","0","0","4","7","0","4","0","0","0","0","x","0","5","x"
"201617","Sunderland","Total","x","11","0","4","0","x","0","x","0","0","6","3","200","143","47","263","6","12","9","30","30","3","270","139"
"201617","Sunderland","State-funded primary","0","7","0","0","0","0","0","0","0","0","3","x","52","78","21","29","0","0","0","0","x","0","52","16"
"201617","Sunderland","State-funded secondary","x","4","0","4","0","x","0","x","0","0","3","x","143","25","22","208","3","11","9","18","15","3","198","87"
"201617","Sunderland","Special","0","0","0","0","0","0","0","0","0","0","0","0","5","40","4","26","3","x","0","12","13","0","20","36"
"201617","Bath and North East Somerset","Total","3","x","x","x","0","0","0","5","0","0","8","5","213","96","75","279","24","13","x","34","45","12","422","286"
"201617","Bath and North East Somerset","State-funded primary","x","x","0","0","0","0","0","0","0","0","x","0","40","59","9","18","x","0","0","0","3","x","28","6"
"201617","Bath and North East Somerset","State-funded secondary","x","0","x","x","0","0","0","5","0","0","6","5","163","12","66","238","20","13","x","33","39","11","378","274"
"201617","Bath and North East Somerset","Special","0","0","0","0","0","0","0","0","0","0","x","0","10","25","0","23","3","0","0","x","3","0","16","6"
"201617","Bristol City of","Total","5","x","x","0","0","0","0","0","0","0","7","x","720","391","181","599","41","36","21","60","87","38","1414","1378"
"201617","Bristol City of","State-funded primary","4","x","x","0","0","0","0","0","0","0","x","x","241","259","51","110","6","6","3","0","26","9","237","55"
"201617","Bristol City of","State-funded secondary","x","0","0","0","0","0","0","0","0","0","5","x","431","37","125","463","33","28","17","59","33","26","1139","1272"
"201617","Bristol City of","Special","0","0","0","0","0","0","0","0","0","0","0","0","48","95","5","26","x","x","x","x","28","3","38","51"
"201617","North Somerset","Total","3","7","x","x","0","0","0","7","0","0","22","x","149","53","46","178","34","14","5","41","24","10","296","166"
"201617","North Somerset","State-funded primary","0","6","0","0","0","0","0","0","0","0","8","0","39","37","10","30","x","0","x","0","x","0","76","5"
"201617","North Somerset","State-funded secondary","3","x","x","x","0","0","0","7","0","0","14","x","110","5","36","147","32","13","4","41","23","10","204","152"
"201617","North Somerset","Special","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","x","0","x","0","0","0","0","16","9"
"201617","South Gloucestershire","Total","x","3","x","8","0","0","0","4","0","0","15","5","303","193","56","447","9","27","7","71","61","17","447","765"
"201617","South Gloucestershire","State-funded primary","0","x","0","0","0","0","0","0","0","0","x","0","68","103","10","27","x","x","x","x","11","0","67","25"
"201617","South Gloucestershire","State-funded secondary","x","x","x","8","0","0","0","4","0","0","13","5","217","23","41","402","6","25","4","65","26","16","331","731"
"201617","South Gloucestershire","Special","0","0","0","0","0","0","0","0","0","0","0","0","18","67","5","18","x","x","x","5","24","x","49","9"
"201617","Hartlepool","Total","0","5","0","3","0","0","0","x","x","0","4","3","145","31","41","519","20","15","3","40","31","11","487","148"
"201617","Hartlepool","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","x","10","x","0","0","0","0","0","x","0","5","x"
"201617","Hartlepool","State-funded secondary","0","5","0","3","0","0","0","x","x","0","4","3","136","19","38","515","20","15","3","36","25","11","450","146"
"201617","Hartlepool","Special","0","0","0","0","0","0","0","0","0","0","0","0","8","x","x","4","0","0","0","4","4","0","32","0"
"201617","Middlesbrough","Total","x","x","x","x","0","0","0","0","0","0","9","12","351","42","70","470","17","14","10","8","26","16","2645","748"
"201617","Middlesbrough","State-funded primary","0","0","0","0","0","0","0","0","0","0","x","0","16","18","4","22","0","0","0","0","x","0","41","46"
"201617","Middlesbrough","State-funded secondary","x","x","x","x","0","0","0","0","0","0","8","12","332","22","66","448","17","14","10","8","20","16","2604","702"
"201617","Middlesbrough","Special","0","0","0","0","0","0","0","0","0","0","0","0","3","x","0","0","0","0","0","0","4","0","0","0"
"201617","Redcar and Cleveland","Total","3","x","x","0","0","0","0","0","0","0","5","3","261","75","43","304","11","19","x","32","44","10","617","1129"
"201617","Redcar and Cleveland","State-funded primary","0","x","0","0","0","0","0","0","0","0","0","0","7","32","4","13","x","0","0","0","x","0","7","x"
"201617","Redcar and Cleveland","State-funded secondary","3","0","x","0","0","0","0","0","0","0","5","3","250","30","39","289","10","19","x","31","34","10","601","1091"
"201617","Redcar and Cleveland","Special","0","0","0","0","0","0","0","0","0","0","0","0","4","13","0","x","0","0","0","x","9","0","9","37"
"201617","Stockton-on-Tees","Total","x","x","x","5","0","x","0","x","0","0","7","x","231","74","61","442","19","25","10","53","47","4","1642","67"
"201617","Stockton-on-Tees","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","5","38","x","7","0","0","x","0","3","0","21","0"
"201617","Stockton-on-Tees","State-funded secondary","x","x","x","5","0","x","0","x","0","0","7","x","215","22","58","434","19","24","8","53","42","4","1615","66"
